draw_id,date,numbers,superbalota,jackpot,game
411,2025-04-05,"[4, 9, 17, 18, 37]",5,,Revancha
412,2025-04-09,"[12, 25, 28, 37, 42]",9,,Revancha
413,2025-04-12,"[21, 25, 38, 39, 42]",15,,Revancha
414,2025-04-16,"[18, 32, 34, 36, 38]",13,,Revancha
415,2025-04-19,"[24, 34, 35, 36, 40]",5,,Revancha
416,2025-04-23,"[2, 9, 22, 23, 25]",5,,Revancha
417,2025-04-26,"[1, 16, 18, 20, 25]",15,,Revancha
418,2025-04-30,"[6, 23, 32, 34, 40]",14,,Revancha
419,2025-05-03,"[3, 21, 31, 33, 40]",14,,Revancha
420,2025-05-07,"[8, 14, 30, 36, 42]",1,,Revancha
421,2025-05-10,"[5, 11, 23, 25, 34]",3,,Revancha
422,2025-05-14,"[18, 20, 21, 26, 36]",7,,Revancha
423,2025-05-17,"[2, 10, 14, 23, 36]",15,,Revancha
424,2025-05-21,"[3, 11, 20, 35, 40]",16,,Revancha
425,2025-05-24,"[7, 15, 33, 35, 36]",10,,Revancha
426,2025-05-28,"[1, 11, 22, 28, 40]",1,,Revancha
427,2025-05-31,"[2, 13, 34, 36, 41]",7,,Revancha
428,2025-06-02,"[15, 23, 26, 31, 39]",9,,Revancha
429,2025-06-04,"[2, 10, 27, 31, 33]",10,,Revancha
430,2025-06-07,"[3, 26, 27, 29, 30]",15,,Revancha
431,2025-06-09,"[10, 28, 31, 32, 42]",10,,Revancha
432,2025-06-11,"[11, 21, 23, 30, 34]",5,,Revancha
433,2025-06-14,"[8, 9, 21, 27, 33]",2,,Revancha
434,2025-06-16,"[4, 8, 10, 30, 40]",10,,Revancha
435,2025-06-18,"[2, 6, 7, 13, 18]",14,,Revancha
436,2025-06-21,"[5, 24, 26, 30, 43]",4,,Revancha
437,2025-06-23,"[9, 17, 25, 42, 43]",3,,Revancha
438,2025-06-25,"[4, 11, 12, 14, 21]",12,,Revancha
439,2025-06-28,"[10, 13, 18, 34, 40]",12,,Revancha
440,2025-06-30,"[3, 4, 8, 11, 17]",14,,Revancha
441,2025-07-02,"[5, 10, 12, 24, 29]",13,,Revancha
442,2025-07-05,"[17, 26, 29, 32, 34]",2,,Revancha
443,2025-07-07,"[9, 16, 28, 36, 43]",12,,Revancha
444,2025-07-09,"[3, 5, 9, 35, 39]",11,,Revancha
445,2025-07-12,"[1, 11, 24, 25, 35]",8,,Revancha
446,2025-07-14,"[7, 8, 12, 33, 39]",13,,Revancha
447,2025-07-16,"[4, 15, 21, 30, 35]",5,,Revancha
448,2025-07-19,"[4, 7, 23, 37, 43]",15,,Revancha
449,2025-07-21,"[4, 13, 18, 33, 36]",11,,Revancha
450,2025-07-23,"[7, 8, 11, 27, 38]",3,,Revancha
451,2025-07-26,"[1, 17, 21, 28, 35]",12,,Revancha
452,2025-07-28,"[8, 16, 22, 34, 41]",10,,Revancha
453,2025-07-30,"[19, 22, 24, 31, 39]",3,,Revancha
454,2025-08-02,"[1, 3, 4, 34, 37]",15,,Revancha
455,2025-08-04,"[25, 30, 33, 34, 35]",12,,Revancha
456,2025-08-06,"[12, 20, 29, 30, 38]",4,,Revancha
457,2025-08-09,"[2, 9, 12, 22, 42]",3,,Revancha
458,2025-08-11,"[13, 16, 36, 37, 38]",12,,Revancha
459,2025-08-13,"[1, 3, 9, 24, 34]",9,,Revancha
460,2025-08-16,"[2, 4, 8, 12, 32]",8,,Revancha
461,2025-08-18,"[1, 12, 14, 28, 33]",1,,Revancha
462,2025-08-20,"[13, 20, 26, 28, 37]",9,,Revancha
463,2025-08-23,"[7, 19, 29, 37, 39]",11,,Revancha
464,2025-08-25,"[8, 12, 14, 32, 35]",9,,Revancha
465,2025-08-27,"[1, 6, 14, 33, 43]",6,,Revancha
466,2025-08-30,"[12, 18, 22, 26, 33]",6,,Revancha
467,2025-09-01,"[9, 30, 32, 39, 43]",13,,Revancha
468,2025-09-03,"[5, 19, 21, 42, 43]",14,,Revancha
469,2025-09-06,"[2, 15, 22, 29, 42]",8,,Revancha
470,2025-09-08,"[4, 18, 27, 34, 39]",9,,Revancha
471,2025-09-10,"[5, 8, 16, 27, 35]",5,,Revancha
472,2025-09-13,"[6, 13, 14, 28, 34]",13,,Revancha
473,2025-09-15,"[3, 5, 13, 21, 31]",16,,Revancha
474,2025-09-17,"[5, 7, 11, 15, 23]",3,,Revancha
475,2025-09-20,"[12, 24, 29, 39, 42]",8,,Revancha
476,2025-09-22,"[5, 6, 12, 14, 35]",12,,Revancha
477,2025-09-24,"[2, 3, 9, 21, 35]",12,,Revancha
478,2025-09-27,"[14, 17, 19, 28, 33]",2,,Revancha
479,2025-09-29,"[1, 13, 25, 30, 31]",6,,Revancha
480,2025-10-01,"[11, 15, 20, 25, 41]",7,,Revancha
481,2025-10-04,"[20, 23, 30, 39, 43]",3,,Revancha
482,2025-10-06,"[5, 18, 23, 34, 40]",14,,Revancha
483,2025-10-08,"[5, 6, 25, 26, 32]",14,,Revancha
484,2025-10-11,"[1, 6, 15, 25, 38]",14,,Revancha
485,2025-10-13,"[9, 21, 27, 29, 41]",13,,Revancha
486,2025-10-15,"[4, 18, 37, 38, 40]",15,,Revancha
487,2025-10-18,"[6, 14, 26, 40, 41]",7,,Revancha
488,2025-10-20,"[6, 8, 12, 19, 36]",16,,Revancha
489,2025-10-22,"[1, 21, 23, 30, 42]",16,,Revancha
490,2025-10-25,"[1, 14, 36, 37, 39]",13,,Revancha
491,2025-10-27,"[5, 18, 22, 24, 31]",7,,Revancha
492,2025-10-29,"[7, 9, 13, 21, 42]",3,,Revancha
493,2025-11-01,"[5, 24, 27, 37, 41]",6,,Revancha
494,2025-11-03,"[5, 12, 18, 27, 31]",3,,Revancha
495,2025-11-05,"[14, 16, 26, 39, 43]",14,,Revancha
496,2025-11-08,"[14, 23, 33, 38, 40]",6,,Revancha
497,2025-11-10,"[10, 12, 17, 30, 34]",8,,Revancha
498,2025-11-12,"[14, 20, 39, 40, 41]",10,,Revancha
499,2025-11-15,"[7, 9, 16, 24, 39]",7,,Revancha
500,2025-11-17,"[3, 18, 28, 32, 37]",11,,Revancha
501,2025-11-19,"[12, 24, 32, 36, 41]",15,,Revancha
502,2025-11-22,"[4, 8, 20, 21, 43]",16,,Revancha
503,2025-11-24,"[3, 9, 23, 28, 37]",14,,Revancha
504,2025-11-26,"[8, 13, 33, 35, 40]",8,,Revancha
505,2025-11-29,"[4, 17, 28, 33, 43]",3,,Revancha
506,2025-12-01,"[7, 26, 30, 37, 39]",3,,Revancha
507,2025-12-03,"[7, 16, 30, 37, 39]",2,,Revancha
508,2025-12-06,"[13, 18, 27, 29, 35]",8,,Revancha
509,2025-12-08,"[2, 7, 30, 33, 42]",4,,Revancha
510,2025-12-10,"[20, 40, 41, 42, 43]",11,,Revancha
511,2025-12-13,"[12, 14, 17, 37, 41]",9,,Revancha
512,2025-12-15,"[3, 18, 30, 33, 42]",5,,Revancha
513,2025-12-17,"[6, 15, 17, 27, 30]",16,,Revancha
514,2025-12-20,"[1, 12, 19, 22, 29]",7,,Revancha
515,2025-12-22,"[9, 24, 27, 35, 42]",4,,Revancha
516,2025-12-24,"[14, 18, 27, 34, 40]",7,,Revancha
517,2025-12-27,"[4, 15, 22, 35, 41]",3,,Revancha
518,2025-12-29,"[11, 15, 23, 36, 42]",8,,Revancha
519,2025-12-31,"[9, 13, 19, 41, 43]",16,,Revancha
520,2026-01-03,"[1, 4, 11, 14, 34]",5,,Revancha
521,2026-01-05,"[4, 7, 20, 22, 39]",3,,Revancha
522,2026-01-07,"[4, 18, 21, 28, 33]",2,,Revancha
523,2026-01-10,"[6, 10, 25, 33, 43]",16,,Revancha
524,2026-01-12,"[7, 26, 27, 33, 36]",14,,Revancha
525,2026-01-14,"[4, 11, 21, 24, 28]",7,,Revancha
526,2026-01-17,"[13, 26, 32, 34, 39]",15,,Revancha
527,2026-01-19,"[8, 9, 17, 27, 30]",11,,Revancha
528,2026-01-21,"[3, 4, 8, 17, 31]",11,,Revancha
529,2026-01-24,"[17, 21, 24, 30, 34]",3,,Revancha
530,2026-01-26,"[15, 16, 20, 29, 39]",12,,Revancha
531,2026-01-28,"[2, 9, 17, 23, 35]",2,,Revancha
532,2026-01-31,"[8, 12, 20, 24, 36]",4,,Revancha
533,2026-02-02,"[6, 8, 19, 21, 30]",9,,Revancha
534,2026-02-04,"[1, 8, 10, 19, 26]",9,,Revancha
535,2026-02-07,"[5, 7, 12, 13, 27]",4,,Revancha
536,2026-02-09,"[3, 10, 15, 25, 35]",1,,Revancha
537,2026-02-11,"[13, 26, 33, 34, 38]",5,,Revancha
538,2026-02-14,"[14, 35, 37, 38, 41]",10,,Revancha
539,2026-02-16,"[16, 18, 22, 27, 33]",5,,Revancha
540,2026-02-18,"[2, 4, 12, 24, 42]",6,,Revancha
541,2026-02-21,"[6, 13, 14, 17, 19]",12,,Revancha
542,2026-02-23,"[4, 11, 15, 23, 43]",2,,Revancha
543,2026-02-25,"[15, 24, 34, 38, 43]",8,,Revancha
544,2026-02-28,"[3, 4, 19, 25, 42]",15,,Revancha
545,2026-03-02,"[1, 10, 21, 34, 36]",1,,Revancha
546,2026-03-04,"[6, 10, 12, 19, 26]",14,,Revancha
547,2026-03-07,"[1, 3, 8, 20, 21]",7,,Revancha
548,2026-03-09,"[1, 5, 15, 22, 27]",9,,Revancha
549,2026-03-11,"[9, 11, 22, 23, 33]",6,,Revancha
550,2026-03-14,"[2, 15, 27, 38, 39]",10,,Revancha
551,2026-03-16,"[12, 18, 19, 21, 42]",8,,Revancha
552,2026-03-18,"[4, 8, 14, 17, 18]",12,,Revancha
553,2026-03-21,"[23, 24, 33, 39, 42]",13,,Revancha
554,2026-03-23,"[4, 11, 12, 23, 28]",11,,Revancha
555,2026-03-25,"[22, 25, 36, 41, 42]",16,,Revancha
556,2026-03-28,"[24, 37, 38, 40, 42]",7,,Revancha
557,2026-03-30,"[2, 5, 18, 20, 37]",8,,Revancha
558,2026-04-01,"[1, 3, 14, 35, 37]",14,,Revancha
559,2026-04-04,"[2, 15, 16, 18, 35]",6,,Revancha
560,2026-04-06,"[14, 21, 25, 29, 41]",9,,Revancha
561,2026-04-08,"[2, 3, 22, 25, 36]",5,,Revancha
562,2026-04-11,"[6, 16, 19, 26, 43]",16,,Revancha
563,2026-04-13,"[17, 19, 21, 38, 42]",5,,Revancha
564,2026-04-15,"[11, 25, 29, 34, 39]",13,,Revancha
565,2026-04-18,"[20, 24, 27, 28, 32]",13,,Revancha
566,2026-04-20,"[2, 29, 30, 35, 41]",1,,Revancha
567,2026-04-22,"[11, 16, 29, 37, 39]",3,,Revancha
568,2026-04-25,"[12, 13, 17, 25, 34]",4,,Revancha
569,2026-04-27,"[1, 13, 19, 27, 28]",14,,Revancha
570,2026-04-29,"[3, 6, 7, 13, 28]",2,,Revancha
571,2026-05-02,"[10, 12, 13, 24, 39]",9,,Revancha
572,2026-05-04,"[3, 5, 17, 24, 38]",11,,Revancha
573,2026-05-06,"[9, 24, 25, 29, 42]",2,,Revancha
574,2026-05-09,"[1, 2, 13, 19, 43]",6,,Revancha
575,2026-05-11,"[6, 12, 15, 23, 31]",16,,Revancha
576,2026-05-13,"[3, 15, 16, 22, 38]",2,,Revancha
577,2026-05-16,"[4, 9, 16, 22, 28]",15,,Revancha
578,2026-05-18,"[8, 10, 31, 32, 40]",2,,Revancha
579,2026-05-20,"[4, 8, 10, 42, 43]",5,,Revancha
580,2026-05-23,"[12, 16, 25, 27, 37]",7,,Revancha
581,2026-05-25,"[6, 13, 20, 32, 42]",16,,Revancha
582,2026-05-27,"[11, 24, 26, 31, 37]",16,,Revancha
583,2026-05-30,"[8, 14, 23, 34, 38]",4,,Revancha
584,2026-06-01,"[12, 19, 33, 35, 41]",10,,Revancha
585,2026-06-03,"[4, 12, 13, 31, 35]",9,,Revancha
586,2026-06-06,"[7, 11, 25, 32, 36]",8,,Revancha
587,2026-06-08,"[14, 26, 30, 37, 39]",2,,Revancha
588,2026-06-10,"[7, 14, 22, 35, 41]",6,,Revancha
589,2026-06-13,"[22, 35, 37, 38, 42]",12,,Revancha
590,2026-06-15,"[18, 24, 32, 37, 39]",3,,Revancha
591,2026-06-17,"[7, 12, 19, 34, 35]",9,,Revancha
592,2026-06-20,"[8, 17, 26, 29, 32]",7,,Revancha
593,2026-06-22,"[4, 10, 20, 27, 36]",1,,Revancha
594,2026-06-24,"[8, 17, 31, 36, 41]",8,,Revancha
595,2026-06-27,"[13, 17, 18, 30, 35]",14,,Revancha
596,2026-06-29,"[15, 21, 25, 31, 35]",4,,Revancha
597,2026-07-01,"[3, 14, 26, 34, 35]",8,,Revancha
598,2026-07-04,"[3, 4, 14, 26, 41]",8,,Revancha
599,2026-07-06,"[14, 17, 31, 42, 43]",2,,Revancha
600,2026-07-08,"[4, 12, 26, 35, 37]",13,,Revancha
601,2026-07-11,"[29, 35, 38, 41, 42]",2,,Revancha
602,2026-07-13,"[10, 11, 15, 21, 34]",1,,Revancha
603,2026-07-15,"[10, 22, 27, 30, 35]",16,,Revancha
604,2026-07-18,"[5, 6, 31, 32, 34]",8,,Revancha
605,2026-07-20,"[3, 10, 11, 23, 33]",15,,Revancha
606,2026-07-22,"[3, 6, 18, 32, 33]",7,,Revancha
607,2026-07-25,"[1, 6, 30, 31, 35]",2,,Revancha
608,2026-07-27,"[1, 5, 10, 26, 38]",4,,Revancha
609,2026-07-29,"[1, 7, 11, 26, 27]",11,,Revancha
610,2026-08-01,"[27, 29, 33, 38, 39]",16,,Revancha
611,2026-08-03,"[1, 12, 13, 25, 34]",3,,Revancha
612,2026-08-05,"[7, 15, 23, 37, 43]",3,,Revancha
613,2026-08-08,"[12, 13, 22, 31, 42]",9,,Revancha
614,2026-08-10,"[9, 13, 21, 31, 36]",3,,Revancha
615,2026-08-12,"[16, 23, 33, 36, 42]",1,,Revancha
616,2026-08-15,"[3, 6, 13, 16, 28]",8,,Revancha
617,2026-08-17,"[15, 31, 36, 41, 42]",3,,Revancha
618,2026-08-19,"[6, 13, 14, 26, 37]",12,,Revancha
619,2026-08-22,"[11, 17, 22, 32, 35]",1,,Revancha
620,2026-08-24,"[11, 26, 29, 31, 42]",10,,Revancha
621,2026-08-26,"[2, 18, 19, 25, 26]",8,,Revancha
622,2026-08-29,"[1, 5, 15, 18, 36]",6,,Revancha
623,2026-08-31,"[14, 17, 19, 20, 27]",9,,Revancha
