draw_id,date,numbers,superbalota,jackpot,game
368,2019-08-26,"[2, 7, 25, 38, 40]",9,35862000000,Baloto
369,2019-08-28,"[8, 16, 25, 30, 39]",13,35948000000,Baloto
370,2019-08-31,"[8, 18, 27, 29, 38]",10,36033999999,Baloto
371,2019-09-02,"[9, 10, 23, 27, 43]",8,36120000000,Baloto
372,2019-09-04,"[2, 4, 20, 24, 37]",11,36206000000,Baloto
373,2019-09-07,"[1, 10, 11, 24, 32]",4,36292000000,Baloto
374,2019-09-09,"[6, 12, 15, 24, 37]",2,36378000000,Baloto
375,2019-09-11,"[7, 13, 15, 24, 43]",16,36464000000,Baloto
376,2019-09-14,"[2, 9, 12, 19, 20]",11,36550000000,Baloto
377,2019-09-16,"[27, 29, 35, 38, 43]",10,36636000000,Baloto
378,2019-09-18,"[18, 22, 25, 35, 36]",15,36722000000,Baloto
379,2019-09-21,"[6, 19, 31, 40, 42]",5,36808000000,Baloto
380,2019-09-23,"[1, 8, 12, 30, 40]",3,36894000000,Baloto
381,2019-09-25,"[8, 12, 30, 34, 35]",14,36980000000,Baloto
382,2019-09-28,"[2, 3, 14, 30, 31]",15,37066000000,Baloto
383,2019-09-30,"[9, 13, 36, 41, 42]",8,37152000000,Baloto
384,2019-10-02,"[1, 14, 25, 32, 35]",8,37238000000,Baloto
385,2019-10-05,"[3, 5, 14, 26, 42]",9,37324000000,Baloto
386,2019-10-07,"[5, 8, 18, 20, 33]",8,37410000000,Baloto
387,2019-10-09,"[4, 8, 13, 15, 23]",7,37495999999,Baloto
388,2019-10-12,"[8, 16, 24, 38, 43]",13,37582000000,Baloto
389,2019-10-14,"[8, 10, 11, 41, 43]",16,37668000000,Baloto
390,2019-10-16,"[2, 25, 30, 32, 41]",10,37754000000,Baloto
391,2019-10-19,"[1, 15, 21, 22, 39]",8,37840000000,Baloto
392,2019-10-21,"[2, 11, 12, 29, 33]",13,37926000000,Baloto
393,2019-10-23,"[18, 19, 22, 38, 41]",7,38012000000,Baloto
394,2019-10-26,"[2, 6, 8, 16, 37]",12,38098000000,Baloto
395,2019-10-28,"[2, 9, 16, 22, 32]",4,38183999999,Baloto
396,2019-10-30,"[6, 7, 11, 15, 37]",5,38270000000,Baloto
397,2019-11-02,"[1, 12, 22, 33, 37]",10,38356000000,Baloto
398,2019-11-04,"[4, 10, 20, 27, 39]",11,38442000000,Baloto
399,2019-11-06,"[5, 18, 19, 25, 41]",2,38528000000,Baloto
400,2019-11-09,"[4, 11, 21, 26, 43]",9,38614000000,Baloto
401,2019-11-11,"[3, 13, 29, 34, 36]",11,38700000000,Baloto
402,2019-11-13,"[7, 26, 28, 32, 36]",16,38786000000,Baloto
403,2019-11-16,"[17, 19, 20, 24, 26]",12,38872000000,Baloto
404,2019-11-18,"[2, 18, 24, 28, 36]",1,38958000000,Baloto
405,2019-11-20,"[11, 27, 34, 38, 41]",6,39044000000,Baloto
406,2019-11-23,"[18, 22, 23, 39, 42]",4,39130000000,Baloto
407,2019-11-25,"[5, 36, 38, 39, 43]",10,39216000000,Baloto
408,2019-11-27,"[1, 11, 21, 22, 29]",2,39302000000,Baloto
409,2019-11-30,"[6, 9, 16, 17, 26]",7,39388000000,Baloto
410,2019-12-02,"[14, 18, 23, 38, 39]",2,39474000000,Baloto
411,2019-12-04,"[18, 21, 29, 39, 41]",3,39560000000,Baloto
412,2019-12-07,"[3, 27, 32, 37, 42]",7,39646000000,Baloto
413,2019-12-09,"[11, 30, 34, 41, 43]",13,39732000000,Baloto
414,2019-12-11,"[12, 14, 33, 34, 38]",7,39818000000,Baloto
415,2019-12-14,"[3, 6, 8, 10, 17]",4,39904000000,Baloto
416,2019-12-16,"[4, 16, 22, 34, 35]",14,39990000000,Baloto
417,2019-12-18,"[4, 6, 7, 10, 18]",3,40076000000,Baloto
418,2019-12-21,"[2, 5, 23, 30, 34]",6,40162000000,Baloto
419,2019-12-23,"[3, 6, 11, 39, 41]",13,40248000000,Baloto
420,2019-12-25,"[1, 15, 25, 41, 43]",11,40334000000,Baloto
421,2019-12-28,"[2, 4, 5, 31, 35]",10,40420000000,Baloto
422,2019-12-30,"[13, 14, 18, 34, 39]",9,40506000000,Baloto
423,2020-01-01,"[13, 15, 16, 28, 31]",5,40592000000,Baloto
424,2020-01-04,"[12, 16, 24, 29, 33]",11,40678000000,Baloto
425,2020-01-06,"[1, 8, 25, 33, 34]",15,40764000000,Baloto
426,2020-01-08,"[24, 29, 33, 34, 37]",11,40850000000,Baloto
427,2020-01-11,"[5, 6, 32, 37, 39]",14,40936000000,Baloto
428,2020-01-13,"[2, 4, 13, 20, 37]",5,41022000000,Baloto
429,2020-01-15,"[1, 7, 11, 13, 14]",7,41108000000,Baloto
430,2020-01-18,"[5, 8, 10, 11, 35]",15,41194000000,Baloto
431,2020-01-20,"[2, 15, 17, 28, 29]",4,41280000000,Baloto
432,2020-01-22,"[2, 12, 27, 29, 30]",16,41366000000,Baloto
433,2020-01-25,"[1, 5, 12, 14, 31]",2,41452000000,Baloto
434,2020-01-27,"[9, 11, 19, 25, 32]",10,41538000000,Baloto
435,2020-01-29,"[3, 22, 29, 33, 36]",1,41624000000,Baloto
436,2020-02-01,"[1, 12, 23, 28, 30]",13,41710000000,Baloto
437,2020-02-03,"[8, 10, 19, 36, 41]",11,41796000000,Baloto
438,2020-02-05,"[28, 29, 30, 41, 42]",8,41882000000,Baloto
439,2020-02-08,"[10, 13, 23, 33, 37]",4,41968000000,Baloto
440,2020-02-10,"[7, 22, 28, 42, 43]",14,42054000000,Baloto
441,2020-02-12,"[5, 7, 12, 23, 42]",2,42140000000,Baloto
442,2020-02-15,"[16, 25, 27, 31, 42]",8,42226000000,Baloto
443,2020-02-17,"[3, 10, 12, 33, 42]",13,42312000000,Baloto
444,2020-02-19,"[11, 14, 25, 26, 28]",6,42398000000,Baloto
445,2020-02-22,"[7, 24, 29, 31, 35]",10,42484000000,Baloto
446,2020-02-24,"[10, 23, 27, 30, 34]",2,42570000000,Baloto
447,2020-02-26,"[11, 22, 26, 29, 36]",11,42656000000,Baloto
448,2020-02-29,"[5, 34, 37, 40, 41]",5,42742000000,Baloto
449,2020-03-02,"[8, 29, 37, 40, 41]",3,42828000000,Baloto
450,2020-03-04,"[7, 8, 10, 26, 40]",15,42914000000,Baloto
451,2020-03-07,"[5, 19, 26, 38, 42]",4,43000000000,Baloto
452,2020-03-09,"[3, 23, 31, 33, 40]",10,43086000000,Baloto
453,2020-03-11,"[1, 4, 6, 33, 41]",15,43172000000,Baloto
454,2020-03-14,"[7, 10, 12, 26, 41]",10,43258000000,Baloto
455,2020-03-16,"[9, 12, 26, 28, 39]",2,43344000000,Baloto
456,2020-03-18,"[20, 29, 32, 35, 37]",6,43430000000,Baloto
457,2020-03-21,"[4, 7, 11, 17, 35]",16,43516000000,Baloto
458,2020-03-23,"[5, 6, 12, 13, 25]",2,43602000000,Baloto
459,2020-03-25,"[16, 24, 25, 30, 43]",1,43688000000,Baloto
460,2020-03-28,"[7, 18, 24, 29, 39]",1,43774000000,Baloto
461,2020-03-30,"[13, 24, 28, 30, 42]",2,43860000000,Baloto
462,2020-04-01,"[2, 12, 36, 37, 39]",12,43946000000,Baloto
463,2020-04-04,"[9, 17, 27, 37, 39]",8,44032000000,Baloto
464,2020-04-06,"[4, 19, 24, 34, 37]",3,44118000000,Baloto
465,2020-04-08,"[10, 11, 12, 31, 37]",4,44204000000,Baloto
466,2020-04-11,"[28, 29, 33, 34, 43]",8,44290000000,Baloto
467,2020-04-13,"[8, 15, 30, 35, 42]",9,44376000000,Baloto
468,2020-04-15,"[10, 20, 29, 31, 42]",7,44462000000,Baloto
469,2020-04-18,"[3, 20, 29, 31, 32]",14,44548000000,Baloto
470,2020-04-20,"[9, 16, 18, 19, 28]",12,44634000000,Baloto
471,2020-04-22,"[27, 33, 34, 39, 42]",14,44720000000,Baloto
472,2020-04-25,"[3, 5, 14, 28, 33]",10,44806000000,Baloto
473,2020-04-27,"[8, 11, 29, 35, 43]",16,44892000000,Baloto
474,2020-04-29,"[3, 15, 34, 36, 38]",14,44978000000,Baloto
475,2020-05-02,"[6, 23, 31, 37, 39]",15,45064000000,Baloto
476,2020-05-04,"[13, 14, 22, 26, 34]",12,45150000000,Baloto
477,2020-05-06,"[28, 29, 31, 34, 42]",7,45236000000,Baloto
478,2020-05-09,"[23, 26, 27, 35, 37]",13,45322000000,Baloto
479,2020-05-11,"[26, 36, 40, 41, 42]",1,45408000000,Baloto
480,2020-05-13,"[13, 15, 17, 31, 33]",1,45494000000,Baloto
481,2020-05-16,"[4, 8, 10, 12, 23]",8,45580000000,Baloto
482,2020-05-18,"[13, 16, 20, 26, 33]",6,45666000000,Baloto
483,2020-05-20,"[5, 16, 19, 31, 40]",11,45752000000,Baloto
484,2020-05-23,"[3, 4, 18, 22, 23]",6,45838000000,Baloto
485,2020-05-25,"[18, 24, 28, 29, 42]",15,45924000000,Baloto
486,2020-05-27,"[13, 15, 29, 31, 42]",6,46010000000,Baloto
487,2020-05-30,"[15, 18, 25, 28, 40]",9,46096000000,Baloto
488,2020-06-01,"[3, 13, 14, 36, 43]",4,46182000000,Baloto
489,2020-06-03,"[12, 15, 21, 30, 43]",9,46268000000,Baloto
490,2020-06-06,"[12, 14, 22, 38, 39]",16,46354000000,Baloto
491,2020-06-08,"[10, 18, 30, 33, 35]",15,46440000000,Baloto
492,2020-06-10,"[2, 6, 15, 29, 36]",12,46526000000,Baloto
493,2020-06-13,"[5, 11, 22, 35, 43]",6,46612000000,Baloto
494,2020-06-15,"[16, 18, 31, 32, 37]",3,46698000000,Baloto
495,2020-06-17,"[11, 31, 32, 38, 39]",10,46784000000,Baloto
496,2020-06-20,"[2, 14, 18, 35, 40]",6,46870000000,Baloto
497,2020-06-22,"[2, 21, 26, 36, 43]",2,46956000000,Baloto
498,2020-06-24,"[12, 16, 19, 23, 28]",6,47042000000,Baloto
499,2020-06-27,"[14, 29, 30, 39, 40]",9,47128000000,Baloto
500,2020-06-29,"[11, 16, 25, 29, 31]",1,47214000000,Baloto
501,2020-07-01,"[28, 30, 33, 35, 39]",2,47300000000,Baloto
502,2020-07-04,"[7, 11, 16, 30, 43]",3,47386000000,Baloto
503,2020-07-06,"[30, 33, 34, 37, 43]",15,47472000000,Baloto
504,2020-07-08,"[1, 2, 30, 34, 42]",4,47558000000,Baloto
505,2020-07-11,"[18, 21, 29, 30, 41]",16,47644000000,Baloto
506,2020-07-13,"[3, 27, 33, 35, 38]",15,47730000000,Baloto
507,2020-07-15,"[7, 8, 12, 23, 39]",10,47816000000,Baloto
508,2020-07-18,"[13, 33, 35, 41, 42]",6,47902000000,Baloto
509,2020-07-20,"[7, 16, 22, 31, 35]",1,47988000000,Baloto
510,2020-07-22,"[4, 5, 31, 38, 43]",1,48074000000,Baloto
511,2020-07-25,"[9, 14, 23, 29, 31]",16,48160000000,Baloto
512,2020-07-27,"[13, 31, 32, 36, 42]",7,48246000000,Baloto
513,2020-07-29,"[16, 20, 24, 26, 43]",14,48332000000,Baloto
514,2020-08-01,"[7, 19, 22, 31, 32]",15,48418000000,Baloto
515,2020-08-03,"[15, 19, 25, 26, 35]",7,48504000000,Baloto
516,2020-08-05,"[18, 22, 36, 38, 39]",4,48590000000,Baloto
517,2020-08-08,"[3, 6, 20, 29, 30]",6,48676000000,Baloto
518,2020-08-10,"[8, 15, 16, 25, 32]",9,48762000000,Baloto
519,2020-08-12,"[17, 20, 28, 29, 30]",8,48848000000,Baloto
520,2020-08-15,"[4, 14, 20, 23, 35]",1,48934000000,Baloto
521,2020-08-17,"[25, 35, 37, 39, 43]",10,49020000000,Baloto
522,2020-08-19,"[5, 13, 35, 36, 39]",4,49106000000,Baloto
523,2020-08-22,"[31, 32, 34, 36, 42]",9,49192000000,Baloto
524,2020-08-24,"[5, 7, 33, 34, 43]",6,49278000000,Baloto
525,2020-08-26,"[25, 29, 30, 35, 37]",5,49364000000,Baloto
526,2020-08-29,"[23, 26, 28, 29, 39]",13,49450000000,Baloto
527,2020-08-31,"[3, 6, 11, 13, 33]",7,49536000000,Baloto
528,2020-09-02,"[11, 14, 20, 35, 43]",12,49622000000,Baloto
529,2020-09-05,"[8, 9, 19, 32, 37]",6,49708000000,Baloto
530,2020-09-07,"[8, 12, 24, 26, 39]",6,49794000000,Baloto
531,2020-09-09,"[15, 35, 40, 41, 43]",3,49880000000,Baloto
532,2020-09-12,"[3, 9, 13, 27, 31]",15,49966000000,Baloto
533,2020-09-14,"[20, 30, 34, 37, 43]",7,50052000000,Baloto
534,2020-09-16,"[12, 18, 19, 24, 26]",15,50138000000,Baloto
535,2020-09-19,"[1, 28, 29, 32, 36]",12,50224000000,Baloto
536,2020-09-21,"[14, 24, 25, 33, 39]",14,50310000000,Baloto
537,2020-09-23,"[17, 18, 28, 30, 43]",7,50396000000,Baloto
538,2020-09-26,"[11, 15, 23, 36, 42]",13,50482000000,Baloto
539,2020-09-28,"[1, 10, 11, 15, 36]",3,50568000000,Baloto
540,2020-09-30,"[8, 22, 23, 30, 33]",10,50654000000,Baloto
541,2020-10-03,"[7, 10, 13, 17, 22]",2,50740000000,Baloto
542,2020-10-05,"[8, 9, 26, 36, 37]",1,50826000000,Baloto
543,2020-10-07,"[3, 7, 28, 34, 41]",16,50912000000,Baloto
544,2020-10-10,"[3, 8, 10, 33, 35]",11,50998000000,Baloto
545,2020-10-12,"[3, 14, 17, 19, 39]",12,51084000000,Baloto
546,2020-10-14,"[1, 9, 26, 27, 41]",5,51170000000,Baloto
547,2020-10-17,"[5, 10, 19, 22, 41]",8,51256000000,Baloto
548,2020-10-19,"[1, 2, 8, 37, 42]",14,51342000000,Baloto
549,2020-10-21,"[4, 8, 21, 33, 37]",11,51428000000,Baloto
550,2020-10-24,"[5, 12, 14, 34, 37]",10,51514000000,Baloto
551,2020-10-26,"[6, 14, 26, 28, 29]",4,51600000000,Baloto
552,2020-10-28,"[9, 26, 39, 42, 43]",11,51686000000,Baloto
553,2020-10-31,"[6, 7, 16, 32, 39]",16,51772000000,Baloto
554,2020-11-02,"[8, 14, 19, 34, 37]",13,51858000000,Baloto
555,2020-11-04,"[14, 26, 33, 36, 37]",1,51944000000,Baloto
556,2020-11-07,"[5, 13, 15, 19, 39]",6,52030000000,Baloto
557,2020-11-09,"[1, 13, 22, 30, 43]",10,52116000000,Baloto
558,2020-11-11,"[4, 12, 18, 22, 37]",5,52202000000,Baloto
559,2020-11-14,"[9, 13, 14, 24, 41]",13,52288000000,Baloto
560,2020-11-16,"[6, 13, 15, 33, 40]",4,52374000000,Baloto
561,2020-11-18,"[11, 18, 33, 35, 40]",15,52460000000,Baloto
562,2020-11-21,"[1, 8, 18, 30, 43]",3,52546000000,Baloto
563,2020-11-23,"[5, 24, 27, 29, 41]",4,52632000000,Baloto
564,2020-11-25,"[19, 20, 26, 37, 42]",13,52718000000,Baloto
565,2020-11-28,"[2, 6, 8, 32, 36]",3,52804000000,Baloto
566,2020-11-30,"[1, 6, 21, 22, 40]",3,52890000000,Baloto
567,2020-12-02,"[10, 12, 15, 18, 27]",12,52976000000,Baloto
568,2020-12-05,"[4, 21, 32, 38, 40]",7,53062000000,Baloto
569,2020-12-07,"[22, 27, 36, 38, 39]",3,53148000000,Baloto
570,2020-12-09,"[12, 18, 20, 24, 29]",14,53234000000,Baloto
571,2020-12-12,"[5, 13, 23, 24, 31]",15,53320000000,Baloto
572,2020-12-14,"[3, 11, 21, 28, 34]",15,53406000000,Baloto
573,2020-12-16,"[4, 9, 13, 27, 43]",5,53492000000,Baloto
574,2020-12-19,"[8, 17, 19, 28, 29]",1,53578000000,Baloto
575,2020-12-21,"[8, 11, 19, 20, 35]",4,53664000000,Baloto
576,2020-12-23,"[13, 14, 18, 27, 40]",5,53750000000,Baloto
577,2020-12-26,"[3, 5, 11, 14, 21]",16,53836000000,Baloto
578,2020-12-28,"[5, 27, 28, 33, 39]",6,53922000000,Baloto
579,2020-12-30,"[1, 19, 32, 34, 39]",3,54008000000,Baloto
580,2021-01-02,"[3, 22, 30, 32, 36]",5,54094000000,Baloto
581,2021-01-04,"[28, 35, 37, 40, 43]",2,54180000000,Baloto
582,2021-01-06,"[3, 19, 34, 39, 43]",2,54266000000,Baloto
583,2021-01-09,"[1, 8, 29, 40, 42]",5,54352000000,Baloto
584,2021-01-11,"[5, 8, 11, 15, 22]",16,54438000000,Baloto
585,2021-01-13,"[12, 14, 22, 23, 37]",7,54524000000,Baloto
586,2021-01-16,"[16, 28, 33, 39, 43]",5,54610000000,Baloto
587,2021-01-18,"[2, 13, 25, 27, 37]",6,54696000000,Baloto
588,2021-01-20,"[18, 25, 27, 33, 37]",8,54782000000,Baloto
589,2021-01-23,"[5, 17, 18, 31, 37]",16,54868000000,Baloto
590,2021-01-25,"[1, 10, 22, 25, 32]",16,54954000000,Baloto
591,2021-01-27,"[1, 4, 16, 30, 31]",5,55040000000,Baloto
592,2021-01-30,"[4, 22, 26, 29, 38]",1,55126000000,Baloto
593,2021-02-01,"[4, 16, 31, 41, 43]",15,55212000000,Baloto
594,2021-02-03,"[6, 8, 10, 24, 42]",4,55298000000,Baloto
595,2021-02-06,"[2, 13, 14, 33, 43]",5,55384000000,Baloto
596,2021-02-08,"[2, 27, 33, 36, 38]",2,55470000000,Baloto
597,2021-02-10,"[13, 15, 16, 18, 25]",5,55556000000,Baloto
598,2021-02-13,"[7, 15, 32, 33, 34]",13,55642000000,Baloto
599,2021-02-15,"[7, 18, 29, 40, 43]",13,55728000000,Baloto
600,2021-02-17,"[11, 13, 16, 35, 42]",6,55814000000,Baloto
601,2021-02-20,"[8, 10, 11, 20, 31]",3,55900000000,Baloto
602,2021-02-22,"[13, 14, 17, 19, 24]",6,55986000000,Baloto
603,2021-02-24,"[1, 3, 14, 27, 36]",14,56072000000,Baloto
604,2021-02-27,"[15, 21, 39, 41, 42]",7,56158000000,Baloto
605,2021-03-01,"[12, 13, 14, 18, 38]",3,56244000000,Baloto
606,2021-03-03,"[1, 3, 11, 16, 32]",2,56330000000,Baloto
607,2021-03-06,"[5, 10, 18, 23, 32]",9,56416000000,Baloto
608,2021-03-08,"[12, 18, 21, 30, 32]",15,56502000000,Baloto
609,2021-03-10,"[9, 28, 33, 36, 39]",16,56588000000,Baloto
610,2021-03-13,"[3, 10, 14, 24, 39]",16,56674000000,Baloto
611,2021-03-15,"[1, 31, 39, 41, 43]",2,56760000000,Baloto
612,2021-03-17,"[1, 10, 22, 28, 37]",8,56846000000,Baloto
613,2021-03-20,"[2, 5, 32, 35, 36]",12,56932000000,Baloto
614,2021-03-22,"[4, 9, 27, 32, 36]",14,57018000000,Baloto
615,2021-03-24,"[10, 17, 18, 27, 35]",2,57104000000,Baloto
616,2021-03-27,"[6, 20, 22, 23, 31]",15,57190000000,Baloto
617,2021-03-29,"[1, 5, 11, 24, 32]",8,57276000000,Baloto
618,2021-03-31,"[6, 8, 9, 14, 22]",11,57362000000,Baloto
619,2021-04-03,"[5, 8, 18, 40, 41]",3,57448000000,Baloto
620,2021-04-05,"[12, 20, 27, 38, 40]",6,57534000000,Baloto
621,2021-04-07,"[11, 13, 23, 32, 39]",1,57620000000,Baloto
622,2021-04-10,"[23, 26, 38, 40, 42]",4,57706000000,Baloto
623,2021-04-12,"[13, 16, 19, 21, 36]",1,57792000000,Baloto
624,2021-04-14,"[6, 18, 24, 30, 31]",1,57878000000,Baloto
625,2021-04-17,"[5, 10, 14, 23, 29]",7,57964000000,Baloto
626,2021-04-19,"[8, 11, 20, 21, 38]",6,58050000000,Baloto
627,2021-04-21,"[4, 17, 21, 29, 42]",3,58136000000,Baloto
628,2021-04-24,"[3, 9, 12, 26, 27]",15,58222000000,Baloto
629,2021-04-26,"[1, 14, 26, 33, 36]",13,58308000000,Baloto
630,2021-04-28,"[9, 15, 21, 29, 37]",11,58394000000,Baloto
631,2021-05-01,"[2, 8, 9, 15, 34]",2,58480000000,Baloto
632,2021-05-03,"[9, 11, 18, 23, 25]",4,58566000000,Baloto
633,2021-05-05,"[17, 21, 23, 26, 40]",1,58652000000,Baloto
634,2021-05-08,"[22, 34, 35, 36, 37]",13,58738000000,Baloto
635,2021-05-10,"[15, 16, 23, 26, 41]",4,58824000000,Baloto
636,2021-05-12,"[1, 12, 20, 24, 35]",8,58910000000,Baloto
637,2021-05-15,"[3, 8, 9, 11, 14]",11,58996000000,Baloto
638,2021-05-17,"[5, 11, 16, 17, 41]",9,59082000000,Baloto
639,2021-05-19,"[3, 4, 13, 18, 29]",7,59168000000,Baloto
640,2021-05-22,"[15, 17, 22, 39, 42]",1,59254000000,Baloto
641,2021-05-24,"[3, 6, 11, 36, 37]",12,59340000000,Baloto
642,2021-05-26,"[2, 5, 13, 26, 40]",12,59426000000,Baloto
643,2021-05-29,"[18, 20, 25, 40, 42]",8,59512000000,Baloto
644,2021-05-31,"[17, 20, 32, 36, 42]",7,59598000000,Baloto
645,2021-06-02,"[6, 12, 15, 31, 37]",12,59684000000,Baloto
646,2021-06-05,"[13, 22, 32, 40, 41]",13,59770000000,Baloto
647,2021-06-07,"[1, 6, 23, 26, 28]",14,59856000000,Baloto
648,2021-06-09,"[3, 17, 20, 41, 43]",8,59942000000,Baloto
649,2021-06-12,"[6, 17, 22, 25, 39]",6,60028000000,Baloto
650,2021-06-14,"[4, 13, 19, 34, 41]",7,60114000000,Baloto
651,2021-06-16,"[9, 17, 38, 39, 41]",6,60200000000,Baloto
652,2021-06-19,"[9, 19, 20, 35, 37]",12,60286000000,Baloto
653,2021-06-21,"[2, 8, 19, 34, 38]",1,60372000000,Baloto
654,2021-06-23,"[9, 19, 21, 29, 40]",2,60458000000,Baloto
655,2021-06-26,"[2, 4, 13, 26, 27]",9,60544000000,Baloto
656,2021-06-28,"[12, 16, 17, 30, 33]",11,60630000000,Baloto
657,2021-06-30,"[1, 24, 35, 36, 40]",2,60716000000,Baloto
658,2021-07-03,"[8, 12, 23, 34, 38]",14,60802000000,Baloto
659,2021-07-05,"[5, 6, 20, 27, 29]",3,60888000000,Baloto
660,2021-07-07,"[1, 8, 13, 19, 36]",5,60974000000,Baloto
661,2021-07-10,"[14, 15, 16, 32, 36]",15,61060000000,Baloto
662,2021-07-12,"[5, 8, 18, 25, 31]",3,61146000000,Baloto
663,2021-07-14,"[13, 20, 30, 32, 39]",1,61232000000,Baloto
664,2021-07-17,"[6, 14, 24, 34, 38]",6,61318000000,Baloto
665,2021-07-19,"[20, 32, 34, 35, 37]",1,61404000000,Baloto
666,2021-07-21,"[1, 21, 22, 32, 36]",12,61490000000,Baloto
667,2021-07-24,"[6, 11, 13, 30, 34]",11,61576000000,Baloto
668,2021-07-26,"[9, 12, 32, 39, 41]",9,61662000000,Baloto
669,2021-07-28,"[8, 15, 31, 39, 41]",16,61748000000,Baloto
670,2021-07-31,"[1, 18, 33, 41, 42]",5,61834000000,Baloto
671,2021-08-02,"[1, 16, 17, 33, 35]",3,61920000000,Baloto
672,2021-08-04,"[6, 17, 19, 30, 36]",15,62006000000,Baloto
673,2021-08-07,"[8, 10, 26, 29, 34]",15,62092000000,Baloto
674,2021-08-09,"[16, 24, 26, 41, 42]",7,62178000000,Baloto
675,2021-08-11,"[1, 2, 33, 35, 40]",8,62264000000,Baloto
676,2021-08-14,"[9, 17, 29, 37, 39]",5,62350000000,Baloto
677,2021-08-16,"[6, 7, 22, 27, 43]",6,62436000000,Baloto
678,2021-08-18,"[9, 15, 25, 31, 34]",11,62522000000,Baloto
679,2021-08-21,"[8, 15, 30, 41, 42]",14,62608000000,Baloto
680,2021-08-23,"[9, 13, 32, 38, 41]",4,62694000000,Baloto
681,2021-08-25,"[5, 11, 21, 33, 35]",9,62780000000,Baloto
682,2021-08-28,"[1, 13, 30, 35, 36]",2,62866000000,Baloto
683,2021-08-30,"[6, 7, 21, 22, 41]",12,62952000000,Baloto
684,2021-09-01,"[8, 10, 11, 17, 18]",7,63038000000,Baloto
685,2021-09-04,"[3, 16, 24, 30, 37]",9,63124000000,Baloto
686,2021-09-06,"[18, 27, 28, 36, 37]",6,63210000000,Baloto
687,2021-09-08,"[2, 12, 17, 31, 36]",5,63296000000,Baloto
688,2021-09-11,"[27, 33, 34, 35, 43]",13,63382000000,Baloto
689,2021-09-13,"[7, 11, 20, 26, 34]",4,63468000000,Baloto
690,2021-09-15,"[3, 7, 12, 26, 40]",9,63554000000,Baloto
691,2021-09-18,"[11, 21, 26, 29, 30]",2,63640000000,Baloto
692,2021-09-20,"[3, 5, 8, 25, 40]",3,63726000000,Baloto
693,2021-09-22,"[10, 17, 23, 30, 42]",5,63812000000,Baloto
694,2021-09-25,"[9, 13, 17, 31, 37]",16,63898000000,Baloto
695,2021-09-27,"[3, 23, 31, 35, 36]",5,63984000000,Baloto
696,2021-09-29,"[1, 4, 15, 23, 35]",4,64070000000,Baloto
697,2021-10-02,"[14, 18, 21, 27, 34]",4,64156000000,Baloto
698,2021-10-04,"[2, 12, 18, 20, 41]",2,64242000000,Baloto
699,2021-10-06,"[1, 6, 7, 12, 28]",7,64328000000,Baloto
700,2021-10-09,"[9, 16, 29, 33, 36]",13,64414000000,Baloto
701,2021-10-11,"[3, 6, 12, 13, 37]",2,64500000000,Baloto
702,2021-10-13,"[16, 17, 18, 28, 29]",3,64586000000,Baloto
703,2021-10-16,"[2, 6, 19, 21, 35]",16,64672000000,Baloto
704,2021-10-18,"[12, 24, 31, 36, 38]",13,64758000000,Baloto
705,2021-10-20,"[7, 18, 24, 34, 43]",5,64844000000,Baloto
706,2021-10-23,"[6, 17, 28, 37, 41]",12,64930000000,Baloto
707,2021-10-25,"[3, 11, 15, 17, 25]",2,65016000000,Baloto
708,2021-10-27,"[11, 14, 36, 39, 42]",13,65102000000,Baloto
709,2021-10-30,"[11, 24, 27, 39, 40]",10,65188000000,Baloto
710,2021-11-01,"[10, 18, 22, 25, 32]",11,65274000000,Baloto
711,2021-11-03,"[6, 7, 15, 16, 34]",15,65360000000,Baloto
712,2021-11-06,"[7, 24, 25, 32, 40]",11,65446000000,Baloto
713,2021-11-08,"[9, 14, 30, 31, 38]",3,65532000000,Baloto
714,2021-11-10,"[6, 10, 11, 19, 31]",12,65618000000,Baloto
715,2021-11-13,"[8, 13, 17, 30, 31]",15,65704000000,Baloto
716,2021-11-15,"[7, 11, 13, 20, 21]",10,65790000000,Baloto
717,2021-11-17,"[5, 6, 13, 18, 35]",4,65876000000,Baloto
718,2021-11-20,"[5, 14, 18, 19, 43]",4,65962000000,Baloto
719,2021-11-22,"[1, 2, 10, 16, 42]",16,66048000000,Baloto
720,2021-11-24,"[10, 16, 21, 28, 37]",5,66134000000,Baloto
721,2021-11-27,"[2, 8, 23, 24, 43]",1,66220000000,Baloto
722,2021-11-29,"[8, 13, 14, 23, 26]",14,66306000000,Baloto
723,2021-12-01,"[1, 4, 11, 26, 42]",16,66392000000,Baloto
724,2021-12-04,"[19, 22, 23, 31, 33]",11,66478000000,Baloto
725,2021-12-06,"[1, 6, 23, 31, 35]",8,66564000000,Baloto
726,2021-12-08,"[4, 6, 8, 22, 34]",16,66650000000,Baloto
727,2021-12-11,"[2, 7, 12, 23, 33]",14,66736000000,Baloto
728,2021-12-13,"[6, 31, 32, 33, 38]",3,66822000000,Baloto
729,2021-12-15,"[1, 10, 13, 16, 35]",8,66908000000,Baloto
730,2021-12-18,"[22, 29, 36, 42, 43]",12,66994000000,Baloto
731,2021-12-20,"[4, 27, 30, 38, 40]",7,67080000000,Baloto
732,2021-12-22,"[2, 8, 14, 28, 40]",8,67166000000,Baloto
733,2021-12-25,"[20, 27, 28, 33, 35]",3,67252000000,Baloto
734,2021-12-27,"[8, 12, 20, 26, 42]",10,67338000000,Baloto
